area,codigo_programa,ies,nome_programa,inicio_mestrado,inicio_doutorado,conceito_atual,conceito_recomendado,conceito_ctc,conceito_rec,q2_q5,itens_q2_q5,itens_q3_q4,docentes_ano_2001_2003,docentes_ano_2004_2006,docentes_ano_2001_2006,Teses_2001_2003,Diss_2001_2003,Teses_2004_2006,Diss_2004_2006,Teses_2001_2006,Diss_2001_2006,di_te_2001_2003,di_te_2004_2006,di_te_2001_2006,egressos_mestrado_97_01,egr_m_tit_dou_97_01,n_esp_dout_97_01,escore_1,egressos_dout_97_03,egressos_doc_ppg_97_03,n_esp_doc_ppg_97_03,Escore_2,doc_ies_dif,perc_doc_dif_doc_ppg,bolsistas_prod,docentes,perc_bols_doc,Escore_3,DataHoraRegistro
42,33004064021P7,UNESP/BOT,AGRONOMIA (ENERGIA NA AGRICULTURA),1982.0,1984.0,4,4,4.0,,4.4,4.31,4.15,124,144,268,79,58,68,73,147.0,131.0,0.734177215,1.073529412,0.891156463,94.0,55.0,22.197,84.51687642,162.0,44.0,50.163,46.68285189,37.0,84.09090909,7.0,33.0,21.21212121,33.98762678,2023-11-29 15:41:58.762555
42,32004010013P8,UFLA,AGROQUÃMICA,1998.0,2006.0,4,4,4.0,,4.4,4.435,4.125,31,34,65,0,20,0,25,0.0,45.0,,,,9.0,6.0,1.511,,,,,,,0.0,4.0,12.0,33.33333333,40.98757614,2023-11-29 15:41:58.762555
42,25003011013P8,UFRPE,CIÃŠNCIAS FLORESTAIS,2002.0,2007.0,4,4,4.0,,4.7,4.32,4.05,20,36,56,0,0,0,29,0.0,29.0,,,,,,,,,,,,,0.0,4.0,9.0,44.44444444,53.18712511,2023-11-29 15:41:58.762555
42,31002013011P6,UFRRJ,CIÃŠNCIAS AMBIENTAIS E FLORESTAIS,1993.0,2005.0,4,4,4.0,,4.4,4.385,4.025,60,72,132,0,35,0,40,0.0,75.0,,,,44.0,6.0,9.085,39.89716886,,,,,,0.0,5.0,24.0,20.83333333,35.74976319,2023-11-29 15:41:58.762555
42,42002010008P0,UFSM,ENGENHARIA AGRÃCOLA,1972.0,2001.0,4,4,4.0,,3.7,4.065,3.875,40,59,99,0,37,5,23,5.0,60.0,,4.6,12.0,43.0,8.0,9.392,46.35808388,,,,,,0.0,10.0,17.0,58.82352941,60.14587441,2023-11-29 15:41:58.762555
42,42009014001P6,UPF,AGRONOMIA,1996.0,2004.0,4,4,4.0,,4.4,4.175,3.825,40,72,112,0,26,0,47,0.0,73.0,,,,24.0,4.0,5.424,42.5979318,,,,,,0.0,7.0,20.0,35.0,46.30500254,2023-11-29 15:41:58.762555
42,32004010009P0,UFLA,ENGENHARIA AGRÃCOLA,1990.0,2001.0,4,4,4.0,,4.1,4.1,3.75,38,70,108,0,23,7,49,7.0,72.0,,7.0,10.28571429,31.0,11.0,7.51,63.19536607,,,,,,0.0,5.0,17.0,29.41176471,39.25220458,2023-11-29 15:41:58.762555
42,32004010017P3,UFLA,ECOLOGIA APLICADA,2006.0,,4,4,4.0,,4.142857143,4.185714286,3.7,0,18,18,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,33004102050P5,UNESP/JAB,AGRONOMIA (PRODUÃ‡ÃƒO E TECNOLOGIA DE SEMENTES),1990.0,1997.0,4,4,4.0,,4.1,3.95,3.475,39,51,90,8,14,5,8,13.0,22.0,1.75,1.6,1.692307692,28.0,12.0,7.663,65.60567956,10.0,3.0,2.219,,3.0,100.0,6.0,13.0,46.15384615,53.90333197,2023-11-29 15:41:58.762555
42,42002010009P6,UFSM,EXTENSÃƒO RURAL,1975.0,,4,4,4.0,,4.1,3.77,3.2,23,39,62,0,43,0,32,0.0,75.0,,,,45.0,2.0,9.224,19.56192365,,,,,,0.0,0.0,12.0,0.0,,2023-11-29 15:41:58.762555
42,15001016027P8,UFPA,AGRICULTURAS AMAZÃ”NICAS,2000.0,,4,4,4.0,,3.8,3.395,3.175,24,29,53,0,11,0,17,0.0,28.0,,,,3.0,0.0,0.416,,,,,,,0.0,1.0,10.0,10.0,23.11473189,2023-11-29 15:41:58.762555
42,33001014022P7,UFSCAR,AGROECOLOGIA E DESENVOLVIMENTO RURAL,2006.0,,4,4,4.0,,3.0,2.892857143,2.15,0,17,17,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,42003016018P8,UFPEL,FITOSSANIDADE,1999.0,2000.0,3,4,4.0,,4.7,4.715,4.525,20,38,58,2,11,12,20,14.0,31.0,5.5,1.666666667,2.214285714,6.0,3.0,0.642,,3.0,1.0,0.495,,0.0,0.0,4.0,10.0,40.0,50.64019672,2023-11-29 15:41:58.762555
42,22001018014P3,UFC,AGRONOMIA (IRRIGAÃ‡ÃƒO E DRENAGEM),1976.0,,3,4,4.0,,4.7,4.52,4.35,31,35,66,0,32,0,39,0.0,71.0,,,,50.0,0.0,12.256,0.0,,,,,,0.0,2.0,8.0,25.0,33.84611996,2023-11-29 15:41:58.762555
42,33002037021P8,USP/ESALQ,RECURSOS FLORESTAIS,2000.0,2000.0,3,4,4.0,4.0,4.7,4.595,4.325,76,75,151,0,88,26,41,26.0,129.0,,1.576923077,4.961538462,17.0,4.0,1.819,,,,,,,0.0,7.0,25.0,28.0,39.92309637,2023-11-29 15:41:58.762555
42,24001031021P6,UFPB/AREIA,MANEJO DE SOLO E ÃGUA,1977.0,,3,4,4.0,,4.4,4.52,4.3,26,42,68,0,21,0,25,0.0,46.0,,,,39.0,5.0,9.836,34.05537718,,,,,,0.0,2.0,11.0,18.18181818,35.91849543,2023-11-29 15:41:58.762555
42,33081018001P4,IAC,AGRICULTURA TROPICAL E SUBTROPICAL,1999.0,,3,4,4.0,5.0,4.7,4.455,4.225,132,156,288,0,45,0,59,0.0,104.0,,,,26.0,4.0,2.782,,,,,,,0.0,18.0,46.0,39.13043478,55.10012433,2023-11-29 15:41:58.762555
42,41002016007P7,UDESC,PRODUÃ‡ÃƒO VEGETAL,2003.0,,3,4,4.0,,4.4,4.395,4.175,10,42,52,0,0,0,18,0.0,18.0,,,,,,,,,,,,,0.0,3.0,11.0,27.27272727,39.77587915,2023-11-29 15:41:58.762555
42,40015017002P3,UNIOESTE,AGRONOMIA,2001.0,,3,4,4.0,,4.6,4.245,4.175,25,61,86,0,9,0,46,0.0,55.0,,,,,,,,,,,,,0.0,4.0,15.0,26.66666667,35.37609151,2023-11-29 15:41:58.762555
42,52004015001P2,FESURV,PRODUÃ‡ÃƒO VEGETAL,2004.0,,3,4,4.0,,4.4,4.355,4.125,0,35,35,0,0,0,4,0.0,4.0,,,,,,,,,,,,,0.0,1.0,10.0,10.0,16.17337954,2023-11-29 15:41:58.762555
42,33054010003P0,UNOESTE,AGRONOMIA,2004.0,,3,4,4.0,,4.2,4.27,4.1,0,35,35,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
42,25003011010P9,UFRPE,BIOMETRIA,1997.0,,3,4,4.0,,4.6,4.205,4.025,31,41,72,0,23,0,29,0.0,52.0,,,,13.0,0.0,1.771,,,,,,,0.0,5.0,12.0,41.66666667,55.47646726,2023-11-29 15:41:58.762555
42,30001013019P8,UFES,PRODUÃ‡ÃƒO VEGETAL,2004.0,,3,4,4.0,,4.3,4.075,3.875,0,51,51,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,1.0,17.0,5.882352941,12.24642512,2023-11-29 15:41:58.762555
42,15002012003P8,UFRA,CIÃŠNCIAS AGRÃRIAS,,2000.0,3,4,4.0,,3.7,3.755,3.5,53,64,117,0,0,13,0,13.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.0,21.0,4.761904762,6.421914581,2023-11-29 15:41:58.762555
42,33002037005P2,USP/ESALQ,AGRONOMIA (MICROBIOLOGIA AGRÃCOLA),1976.0,1996.0,5,3,3.0,3.0,4.0,3.95,3.6,27,34,61,1,8,9,8,10.0,16.0,8.0,0.888888889,1.6,26.0,9.0,7.809,55.18482927,10.0,2.0,2.821,,2.0,100.0,4.0,8.0,50.0,66.94667288,2023-11-29 15:41:58.762555
42,52001016006P5,UFG,AGRONOMIA,1985.0,1993.0,4,3,3.0,4.0,4.4,4.43,4.15,75,115,190,15,32,31,64,46.0,96.0,2.133333333,2.064516129,2.086956522,57.0,13.0,13.413,49.9654561,28.0,3.0,6.328,23.53107444,2.0,66.66666667,6.0,33.0,18.18181818,31.66080945,2023-11-29 15:41:58.762555
42,12002011006P9,INPA,CIÃŠNCIAS DE FLORESTAS TROPICAIS,1980.0,2004.0,4,3,4.0,4.0,4.1,4.15,3.85,47,73,120,0,22,0,31,0.0,53.0,,,,31.0,1.0,7.524,13.63872201,,,,,,0.0,7.0,22.0,31.81818182,45.63228544,2023-11-29 15:41:58.762555
42,50001019002P4,UFMT,AGRICULTURA TROPICAL,1993.0,2005.0,4,3,4.0,,4.4,4.24,3.8,47,87,134,0,47,0,83,0.0,130.0,,,,50.0,1.0,10.567,10.30215684,,,,,,0.0,2.0,23.0,8.695652174,14.06595902,2023-11-29 15:41:58.762555
42,40015017001P7,UNIOESTE,ENGENHARIA AGRÃCOLA,1997.0,2006.0,4,3,4.0,,4.2,4.01,3.75,35,68,103,0,34,0,94,0.0,128.0,,,,26.0,6.0,4.718,,,,,,,0.0,0.0,18.0,0.0,,2023-11-29 15:41:58.762555
42,40001016014P4,UFPR,CIÃŠNCIAS DO SOLO,1978.0,,4,3,3.0,3.0,3.7,3.92,3.7,50,72,122,0,50,0,59,0.0,109.0,,,,52.0,9.0,10.862,45.61609225,,,,,,0.0,3.0,22.0,13.63636364,24.2321905,2023-11-29 15:41:58.762555
42,15002012001P5,UFRA,AGRONOMIA,1995.0,,4,3,3.0,,4.2,3.865,3.675,44,47,91,0,34,0,44,0.0,78.0,,,,74.0,4.0,16.379,21.23410227,,,,,,0.0,0.0,15.0,0.0,,2023-11-29 15:41:58.762555
42,51005018001P6,UFGD,AGRONOMIA,1994.0,2003.0,4,3,4.0,,4.3,3.895,3.475,0,19,19,0,0,1,12,1.0,12.0,,12.0,12.0,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,33002037018P7,USP/ESALQ,MÃQUINAS AGRÃCOLAS,1989.0,,4,3,3.0,3.0,3.3,3.695,3.425,14,18,32,0,21,0,22,0.0,43.0,,,,17.0,7.0,3.91,,,,,,,0.0,3.0,5.0,60.0,61.41876871,2023-11-29 15:41:58.762555
42,12001015003P3,UFAM,AGRICULTURA E SUSTENTABILIDADE NA AMAZÃ”NIA,1995.0,2006.0,4,3,4.0,,3.8,3.775,3.175,29,38,67,0,15,0,22,0.0,37.0,,,,11.0,1.0,2.07,,,,,,,0.0,3.0,12.0,25.0,33.84611996,2023-11-29 15:41:58.762555
42,53001010046P3,UNB,CIÃŠNCIAS FLORESTAIS,1997.0,2004.0,4,3,4.0,,3.5,3.585,3.025,37,62,99,0,22,0,42,0.0,64.0,,,,15.0,0.0,2.752,,,,,,,0.0,7.0,19.0,36.84210526,47.77220855,2023-11-29 15:41:58.762555
42,42003016025P4,UFPEL,SISTEMAS DE PRODUÃ‡ÃƒO AGRÃCOLA FAMILIAR,2006.0,2006.0,4,3,4.0,,3.714285714,3.5,2.1,0,20,20,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,28006011001P7,UESB,AGRONOMIA (FITOTECNIA),2002.0,,3,3,3.0,,4.4,4.265,3.975,21,46,67,0,2,0,31,0.0,33.0,,,,,,,,,,,,,0.0,3.0,14.0,21.42857143,30.35502682,2023-11-29 15:41:58.762555
42,53001010039P7,UNB,CIÃŠNCIAS AGRÃRIAS,1993.0,,3,3,3.0,,3.9,3.74,3.875,67,114,181,0,47,0,101,0.0,148.0,,,,70.0,8.0,16.388,33.21791225,,,,,,0.0,5.0,32.0,15.625,28.86524817,2023-11-29 15:41:58.762555
42,32004010016P7,UFLA,BIOTECNOLOGIA VEGETAL,2006.0,,3,3,3.0,,4.0,4.107142857,3.85,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,40028011003P0,UNIPAR,BIOTECNOLOGIA APLICADA Ã€ AGRICULTURA,2006.0,,3,3,3.0,,4.142857143,3.971428571,3.85,0,9,9,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,32014015001P8,UNIMONTES,PRODUÃ‡ÃƒO VEGETAL NO SEMI-ÃRIDO,2006.0,,3,3,3.0,,4.0,3.91,3.775,0,21,21,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,28005015005P6,UNEB,HORTICULTURA IRRIGADA,2006.0,,3,3,3.0,,3.571428571,3.185714286,3.65,0,13,13,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,28007018005P9,UESC,PRODUÃ‡ÃƒO VEGETAL,2004.0,,3,3,3.0,,4.3,3.984117647,3.623529412,0,48,48,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0.0,3.0,13.0,23.07692308,34.20436198,2023-11-29 15:41:58.762555
42,40005011006P7,UEPG,AGRONOMIA,2003.0,,3,3,3.0,,4.0,3.94,3.6,13,50,63,0,0,0,17,0.0,17.0,,,,,,,,,,,,,0.0,1.0,13.0,7.692307692,12.32757177,2023-11-29 15:41:58.762555
42,32001010073P8,UFMG,CIÃŠNCIAS AGRÃRIAS,2006.0,,3,3,3.0,,3.571428571,4.021428571,3.55,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,25003011015P0,UFRPE,AGRONOMIA ( MELHORAMENTO GENÃ‰TICO DE PLANTAS),2003.0,,3,3,3.0,,4.0,4.015,3.525,12,40,52,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,2.0,12.0,16.66666667,25.13662079,2023-11-29 15:41:58.762555
42,15002012002P1,UFRA,CIÃŠNCIAS FLORESTAIS,1993.0,,3,3,3.0,,3.9,3.845,3.4,28,35,63,0,14,0,28,0.0,42.0,,,,37.0,3.0,8.555,26.97649915,,,,,,0.0,3.0,12.0,25.0,37.56901662,2023-11-29 15:41:58.762555
42,32010010002P2,FAFEID,PRODUÃ‡ÃƒO VEGETAL,2006.0,,3,3,3.0,,3.571428571,3.828571429,3.3,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,50001019016P5,UFMT,CIÃŠNCIAS FLORESTAIS E AMBIENTAIS,2006.0,,3,3,3.0,,3.142857143,3.364285714,3.3,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,20002017001P0,UEMA,AGROECOLOGIA,1996.0,,3,3,3.0,,3.7,3.56,3.15,0,48,48,0,0,0,27,0.0,27.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
42,11001011004P7,UFAC,PRODUÃ‡ÃƒO VEGETAL,2006.0,,3,3,3.0,,3.5,3.325,3.1,0,12,12,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,12002011010P6,INPA,AGRICULTURA NO TRÃ“PICO ÃšMIDO,2002.0,,3,3,3.0,,3.8,3.52,3.075,13,65,78,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,3.0,17.0,17.64705882,28.23424257,2023-11-29 15:41:58.762555
42,12001015016P8,UFAM,CIÃŠNCIAS FLORESTAIS E AMBIENTAIS,2003.0,,3,3,3.0,,3.3,3.41,3.075,12,46,58,0,0,0,32,0.0,32.0,,,,,,,,,,,,,0.0,1.0,16.0,6.25,9.603892189,2023-11-29 15:41:58.762555
42,33034010005P3,UNIMAR,PRODUÃ‡ÃƒO INTEGRADA EM AGROECOSSISTEMAS,2004.0,,3,3,3.0,,3.4,3.605,3.05,0,30,30,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,0.0,9.0,0.0,,2023-11-29 15:41:58.762555
42,27001016012P4,FUFSE,AGROECOSSISTEMAS,2004.0,,3,3,3.0,,3.4,3.295,2.85,0,58,58,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,4.0,15.0,26.66666667,37.13960323,2023-11-29 15:41:58.762555
42,25003011016P7,UFRPE,EXTENSÃƒO RURAL E DESENVOLVIMENTO LOCAL,2003.0,,3,3,3.0,,3.8,3.615,2.825,0,36,36,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
42,23003014014P9,ESAM,IRRIGAÃ‡ÃƒO E DRENAGEM,2006.0,,3,3,3.0,,4.0,3.765306122,2.8,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,25003011018P0,UFRPE,ENGENHARIA AGRÃCOLA,2005.0,,3,3,3.0,,4.0,3.763265306,2.7,0,25,25,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0.0,3.0,8.0,37.5,49.34916339,2023-11-29 15:41:58.762555
42,21001014007P4,FUFPI,AGRONOMIA,2003.0,,3,3,3.0,,3.1,3.105,2.6,8,30,38,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,1.0,7.0,14.28571429,27.31374319,2023-11-29 15:41:58.762555
42,31002013018P0,UFRRJ,FITOSSANIDADE E BIOTECNOLOGIA APLICADA,2006.0,,3,3,3.0,,3.714285714,3.628571429,2.3,0,28,28,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,16003012003P7,UFT,PRODUÃ‡ÃƒO VEGETAL,2006.0,,3,3,3.0,,2.142857143,2.185714286,2.0,0,17,17,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,52012018002P8,UEG,ENGENHARIA AGRÃCOLA,2006.0,,3,3,3.0,,2.285714286,2.5,1.95,0,12,12,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,52001016033P2,UFG,AGRONOMIA (ProduÃ§Ã£o Vegetal),2006.0,,3,3,3.0,,3.428571429,3.107142857,1.55,0,16,16,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,2023-11-29 15:41:58.762555
42,41001010038P7,UFSC,AGROECOSSISTEMAS,1995.0,,4,2,2.0,3.0,3.5,3.68,3.35,39,48,87,0,33,0,57,0.0,90.0,,,,66.0,1.0,15.633,7.096234927,,,,,,0.0,0.0,14.0,0.0,,2023-11-29 15:41:58.762555
42,30001013016P9,UFES,BIOLOGIA VEGETAL,2003.0,,3,2,3.0,3.0,4.1,4.01,3.5,8,40,48,0,0,0,23,0.0,23.0,,,,,,,,,,,,,0.0,1.0,11.0,9.090909091,14.72137707,2023-11-29 15:41:58.762555
42,26001012010P9,UFAL,AGRONOMIA (PRODUÃ‡ÃƒO VEGETAL),1999.0,,3,2,3.0,,4.0,3.86,3.4,57,73,130,0,24,0,39,0.0,63.0,,,,1.0,0.0,0.107,,,,,,,0.0,1.0,20.0,5.0,6.962642388,2023-11-29 15:41:58.762555
44,42016010001P9,EST,TEOLOGIA,1983.0,1990.0,7,7,7.0,,5.0,5.0,5.0,53,84,137,14,49,23,55,37.0,104.0,3.5,2.391304348,2.810810811,45.0,11.0,9.544,55.18592785,33.0,13.0,10.782,61.75750618,4.0,30.76923077,3.0,23.0,13.04347826,,2023-11-29 15:41:58.762555
44,33017018001P0,UMESP,CIÃŠNCIAS DA RELIGIÃƒO,1979.0,1990.0,5,6,6.0,,5.0,4.692058824,4.661764706,49,56,105,40,97,31,76,71.0,173.0,2.425,2.451612903,2.436619718,119.0,14.0,27.288,34.24845858,80.0,17.0,24.695,36.70788034,12.0,70.58823529,0.0,14.0,0.0,,2023-11-29 15:41:58.762555
44,32005016004P1,UFJF,CIÃŠNCIA DA RELIGIÃƒO,1993.0,2000.0,5,5,5.0,,4.6,4.51,4.55,42,57,99,0,35,11,34,11.0,69.0,,3.090909091,6.272727273,49.0,6.0,11.385,34.81579817,,,,,,0.0,2.0,12.0,16.66666667,,2023-11-29 15:41:58.762555
44,31005012007P8,PUC-RIO,TEOLOGIA,1972.0,1979.0,5,5,5.0,,4.4,4.361176471,4.335294118,34,45,79,16,25,11,24,27.0,49.0,1.5625,2.181818182,1.814814815,43.0,8.0,11.911,40.2999428,40.0,2.0,13.285,0.0,2.0,100.0,1.0,15.0,6.666666667,,2023-11-29 15:41:58.762555
44,33005010009P0,PUC/SP,CIÃŠNCIAS DA RELIGIÃƒO,1978.0,2001.0,5,5,5.0,,4.6,4.382058824,4.261764706,35,50,85,0,73,11,71,11.0,144.0,,6.454545455,13.09090909,84.0,4.0,19.842,18.58596502,,,,,,0.0,1.0,12.0,8.333333333,,2023-11-29 15:41:58.762555
44,32029012001P1,FAJE,TEOLOGIA,1986.0,1986.0,5,5,5.0,,4.7,4.37,4.15,40,52,92,2,16,2,35,4.0,51.0,8.0,17.5,12.75,36.0,0.0,8.839,0.0,3.0,1.0,0.717,,0.0,0.0,0.0,15.0,0.0,,2023-11-29 15:41:58.762555
44,52002012002P6,UCGO,CIÃŠNCIAS DA RELIGIÃƒO,1999.0,2007.0,4,4,4.0,,3.7,3.895,3.625,32,39,71,0,63,0,65,0.0,128.0,,,,30.0,0.0,3.21,,,,,,,0.0,0.0,13.0,0.0,,2023-11-29 15:41:58.762555
44,33024014021P3,UPM,CIÃŠNCIAS DA RELIGIÃƒO,2002.0,,3,3,3.0,3.0,3.5,3.76,3.375,17,35,52,0,0,0,55,0.0,55.0,,,,,,,,,,,,,0.0,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
44,42005019012P2,PUC/RS,TEOLOGIA,1993.0,,3,3,3.0,3.0,3.4,3.615294118,3.308823529,19,44,63,0,19,0,24,0.0,43.0,,,,30.0,1.0,8.001,12.99212453,,,,,,0.0,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
44,33121010001P4,UNIFAI,TEOLOGIA,2000.0,,3,3,3.0,,3.4,3.228571429,2.914285714,28,57,85,0,27,0,54,0.0,81.0,,,,,,,,,,,,,0.0,0.0,19.0,0.0,,2023-11-29 15:41:58.762555
44,25002015004P2,UNICAP,CIÃŠNCIAS DA RELIGIÃƒO,2005.0,,3,3,3.0,,3.3,3.105,2.875,0,36,36,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,2023-11-29 15:41:58.762555
45,33003017047P2,UNICAMP,POLÃTICA CIENTÃFICA E TECNOLÃ“GICA,1988.0,1995.0,5,6,5.0,,5.0,4.94,5.0,33,60,93,13,26,20,32,33.0,58.0,2.0,1.6,1.757575758,43.0,11.0,11.589,49.36613238,23.0,3.0,6.978,20.46443511,3.0,100.0,3.0,12.0,25.0,58.29310479,2023-11-29 15:41:58.762555
45,31036015001P1,LNCC,MODELAGEM COMPUTACIONAL,2000.0,2000.0,5,6,5.0,6.0,5.0,4.801666667,4.725,68,135,203,1,0,13,11,14.0,11.0,0.0,0.846153846,0.785714286,,,,,1.0,1.0,0.165,,0.0,0.0,22.0,36.0,61.11111111,86.21283816,2023-11-29 15:41:58.762555
45,33030014002P5,FAENQUIL,BIOTECNOLOGIA INDUSTRIAL,1994.0,2000.0,4,6,5.0,6.0,5.0,4.91,4.9,38,44,82,0,21,22,12,22.0,33.0,,0.545454545,1.5,45.0,24.0,11.711,76.1635673,,,,,,0.0,8.0,12.0,66.66666667,79.65536487,2023-11-29 15:41:58.762555
45,31001017102P5,UFRJ,PLANEJAMENTO ENERGÃ‰TICO,1991.0,1995.0,5,5,5.0,5.0,5.0,4.745,4.8,23,47,70,18,49,20,52,38.0,101.0,2.722222222,2.6,2.657894737,87.0,9.0,21.602,30.09934378,24.0,3.0,6.457,22.885809,1.0,33.33333333,6.0,12.0,50.0,80.8520525,2023-11-29 15:41:58.762555
45,53001010044P0,UNB,DESENVOLVIMENTO SUSTENTÃVEL,1998.0,1996.0,5,5,5.0,5.0,4.7,4.506666667,4.616666667,56,101,157,22,76,31,27,53.0,103.0,3.454545455,0.870967742,1.943396226,23.0,0.0,3.031,,32.0,13.0,7.284,83.96358181,5.0,38.46153846,5.0,17.0,29.41176471,57.51283551,2023-11-29 15:41:58.762555
45,15001016002P5,UFPA,DESENVOLVIMENTO SUSTENTÃVEL DO TRÃ“PICO ÃšMIDO,1977.0,1994.0,5,5,5.0,,4.7,4.535,4.375,38,66,104,7,46,38,64,45.0,110.0,6.571428571,1.684210526,2.444444444,79.0,16.0,18.743,46.41720397,9.0,3.0,1.485,,1.0,33.33333333,2.0,15.0,13.33333333,44.7526671,2023-11-29 15:41:58.762555
45,42001013075P9,UFRGS,INFORMÃTICA NA EDUCAÃ‡ÃƒO,,1995.0,4,5,5.0,,5.0,4.88,4.85,25,60,85,14,0,33,0,47.0,0.0,0.0,0.0,0.0,,,,,25.0,11.0,5.894,86.78155274,4.0,36.36363636,6.0,14.0,42.85714286,71.13272683,2023-11-29 15:41:58.762555
45,52001016022P0,UFG,CIÃŠNCIAS AMBIENTAIS,,2002.0,4,5,5.0,,5.0,4.745,4.7,26,61,87,0,0,16,0,16.0,0.0,,0.0,0.0,,,,,,,,,,0.0,8.0,17.0,47.05882353,72.74608436,2023-11-29 15:41:58.762555
45,41001010037P0,UFSC,INTERDISCIPLINAR EM CIÃŠNCIAS HUMANAS,,1995.0,4,5,5.0,,4.7,4.805,4.675,31,66,97,11,0,21,0,32.0,0.0,0.0,0.0,0.0,,,,,32.0,15.0,7.816,88.57405426,9.0,60.0,6.0,15.0,40.0,62.93660536,2023-11-29 15:41:58.762555
45,42005019021P1,PUC/RS,GERONTOLOGIA BIOMÃ‰DICA,2000.0,2000.0,4,5,5.0,,4.7,4.65,4.625,43,67,110,2,21,26,40,28.0,61.0,10.5,1.538461538,2.178571429,,,,,5.0,0.0,0.825,,0.0,0.0,4.0,12.0,33.33333333,55.04814666,2023-11-29 15:41:58.762555
45,24009016009P6,UFCG,RECURSOS NATURAIS,2007.0,1997.0,4,5,5.0,,4.7,4.625,4.55,39,77,116,19,0,34,0,53.0,0.0,0.0,0.0,0.0,,,,,19.0,3.0,3.505,,2.0,66.66666667,12.0,17.0,70.58823529,85.14321167,2023-11-29 15:41:58.762555
45,33003017069P6,UNICAMP,GERONTOLOGIA,1997.0,,4,5,5.0,,4.7,4.65,4.525,27,43,70,0,15,0,30,0.0,45.0,,,,14.0,0.0,2.857,,,,,,,0.0,4.0,11.0,36.36363636,63.9155395,2023-11-29 15:41:58.762555
45,40002012023P0,UEL,BIOTECNOLOGIA,2001.0,,4,5,5.0,,5.0,4.61,4.475,14,32,46,0,0,0,19,0.0,19.0,,,,,,,,,,,,,0.0,1.0,11.0,9.090909091,32.40466871,2023-11-29 15:41:58.762555
45,31004016021P4,UERJ,MODELAGEM COMPUTACIONAL,1995.0,2000.0,4,5,5.0,,4.7,4.515,4.425,49,82,131,3,35,11,34,14.0,69.0,11.66666667,3.090909091,4.928571429,26.0,3.0,5.713,34.7394057,3.0,1.0,0.789,,1.0,100.0,10.0,19.0,52.63157895,74.18711683,2023-11-29 15:41:58.762555
45,42001013071P3,UFRGS,DESENVOLVIMENTO RURAL,1999.0,2003.0,4,5,4.0,5.0,4.7,4.37,4.2,32,66,98,0,31,1,32,1.0,63.0,,32.0,63.0,12.0,1.0,1.284,,,,,,,0.0,4.0,17.0,23.52941177,46.30013031,2023-11-29 15:41:58.762555
