conceito_atual,conceito_ctc,conceito_rec,q2_q5,itens_q2_q5,itens_q3_q4,docentes_ano_2001_2003,docentes_ano_2004_2006,docentes_ano_2001_2006,Teses_2001_2003,Diss_2001_2003,Teses_2004_2006,Diss_2004_2006,Teses_2001_2006,Diss_2001_2006,di_te_2001_2003,di_te_2004_2006,di_te_2001_2006,egressos_mestrado_97_01,egr_m_tit_dou_97_01,n_esp_dout_97_01,escore_1,egressos_dout_97_03,egressos_doc_ppg_97_03,n_esp_doc_ppg_97_03,Escore_2,doc_ies_dif,perc_doc_dif_doc_ppg,bolsistas_prod,docentes,perc_bols_doc,Escore_3,sigla_IES,id_instituicao
3,3.0,,3.4,3.425,3.325,17,40,57,0,28,0,58,0.0,86.0,,,,,,,,,,,,,0.0,1.0,11.0,9.090909091,32.24536993,,
3,2.0,3.0,3.4,3.565,3.025,8,51,59,0,0,0,20,0.0,20.0,,,,,,,,,,,,,0.0,0.0,12.0,0.0,,,
3,2.0,3.0,2.8,3.03,2.65,14,51,65,0,9,0,40,0.0,49.0,,,,,,,,,,,,,0.0,1.0,13.0,7.692307692,22.97439257,,
3,2.0,2.0,3.1,3.085,2.325,22,39,61,0,19,0,23,0.0,42.0,,,,11.0,0.0,1.462,,,,,,,0.0,2.0,15.0,13.33333333,31.83357538,,
7,7.0,,5.0,4.94,4.95,78,94,172,68,77,67,91,135.0,168.0,1.132352941,1.358208955,1.244444444,156.0,86.0,39.528,78.71024752,131.0,39.0,40.555,50.7978609,37.0,94.87179487,24.0,30.0,80.0,85.82827182,,
7,7.0,,5.0,4.85,4.75,113,132,245,68,35,69,50,137.0,85.0,0.514705882,0.724637681,0.620437956,66.0,44.0,16.472,88.04886514,154.0,65.0,49.976,65.71533067,59.0,90.76923077,21.0,33.0,63.63636364,72.40499671,,
6,6.0,6.0,5.0,4.895,4.825,56,55,111,30,42,35,31,65.0,73.0,1.4,0.885714286,1.123076923,81.0,30.0,20.278,63.55088987,32.0,4.0,6.663,31.58429154,3.0,75.0,10.0,16.0,62.5,67.88993868,,
6,6.0,,5.0,4.885,4.825,65,80,145,15,53,41,62,56.0,115.0,3.533333333,1.512195122,2.053571429,67.0,31.0,16.636,72.26775552,15.0,3.0,3.286,,3.0,100.0,18.0,23.0,78.26086957,80.82531114,,
5,5.0,,5.0,4.88,5.0,61,79,140,26,36,44,56,70.0,92.0,1.384615385,1.272727273,1.314285714,34.0,16.0,7.994,75.17835292,45.0,13.0,13.278,51.62257988,13.0,100.0,12.0,21.0,57.14285714,65.12149732,,
5,5.0,,5.0,4.91,4.85,57,100,157,14,29,33,51,47.0,80.0,2.071428571,1.545454545,1.70212766,35.0,16.0,7.677,76.87265941,32.0,9.0,9.462,50.29751811,7.0,77.77777778,18.0,29.0,62.06896552,72.25785453,,
5,5.0,,4.7,4.53,4.475,64,82,146,16,37,26,49,42.0,86.0,2.3125,1.884615385,2.047619048,72.0,16.0,18.905,46.18473025,54.0,13.0,17.64,39.39314888,12.0,92.30769231,8.0,19.0,42.10526316,55.82908665,,
4,5.0,,4.9,4.735,4.85,42,61,103,0,37,0,62,0.0,99.0,,,,67.0,19.0,17.012,54.20400872,,,,,,0.0,7.0,18.0,38.88888889,53.31813112,,
4,5.0,,4.7,4.805,4.675,31,46,77,0,36,0,45,0.0,81.0,,,,73.0,8.0,18.127,31.20451564,,,,,,0.0,6.0,13.0,46.15384615,56.23549512,,
4,5.0,,4.6,4.615,4.525,37,46,83,0,21,0,40,0.0,61.0,,,,44.0,12.0,11.096,53.21500251,,,,,,0.0,6.0,12.0,50.0,57.70557734,,
4,5.0,,4.6,4.525,4.525,85,98,183,2,0,40,0,42.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,0.33,,1.0,100.0,11.0,31.0,35.48387097,47.07132801,,
4,4.0,4.0,4.7,4.625,4.375,38,56,94,0,13,0,35,0.0,48.0,,,,35.0,22.0,9.812,80.02085497,,,,,,0.0,7.0,15.0,46.66666667,64.19946793,,
4,4.0,5.0,4.7,4.525,4.375,78,78,156,0,61,30,48,30.0,109.0,,1.6,3.633333333,58.0,17.0,12.316,61.12188613,1.0,0.0,0.165,,0.0,0.0,12.0,20.0,60.0,64.19946793,,
3,4.0,4.0,4.7,4.63,4.45,48,46,94,0,31,0,34,0.0,65.0,,,,34.0,6.0,6.074,50.51662133,,,,,,0.0,4.0,14.0,28.57142857,40.49302105,,
5,4.0,4.0,4.4,4.67,4.55,58,62,120,29,82,30,63,59.0,145.0,2.827586207,2.1,2.457627119,99.0,36.0,22.774,65.95100666,41.0,13.0,10.985,60.80601452,9.0,69.23076923,16.0,21.0,76.19047619,74.53705065,,
5,5.0,,4.4,4.505,4.45,53,61,114,0,53,0,57,0.0,110.0,,,,85.0,29.0,20.079,62.6993057,,,,,,0.0,12.0,18.0,66.66666667,75.93820536,,
4,4.0,,4.4,4.415,4.4,27,49,76,0,26,0,29,0.0,55.0,,,,58.0,10.0,13.545,42.62578813,,,,,,0.0,3.0,15.0,20.0,32.83760808,,
4,4.0,,4.0,4.225,4.075,29,42,71,0,22,0,32,0.0,54.0,,,,65.0,4.0,17.029,20.67604714,,,,,,0.0,4.0,10.0,40.0,56.61817028,,
4,4.0,,4.0,4.14,4.05,20,50,70,0,1,0,26,0.0,27.0,,,,,,,,,,,,,0.0,4.0,11.0,36.36363636,53.88363718,,
4,4.0,,4.0,3.95,3.9,30,88,118,0,14,0,32,0.0,46.0,,,,9.0,1.0,0.963,,,,,,,0.0,2.0,19.0,10.52631579,21.73266449,,
3,4.0,,4.3,4.515,4.525,33,40,73,2,29,24,20,26.0,49.0,14.5,0.833333333,1.884615385,71.0,22.0,17.509,57.9614051,3.0,2.0,0.495,,0.0,0.0,3.0,12.0,25.0,41.63101833,,
3,4.0,,4.3,4.35,4.325,7,37,44,0,0,0,23,0.0,23.0,,,,,,,,,,,,,0.0,3.0,15.0,20.0,32.83760808,,
3,4.0,,4.0,4.325,4.25,37,60,97,0,17,0,36,0.0,53.0,,,,18.0,0.0,3.923,,,,,,,0.0,2.0,15.0,13.33333333,25.45452388,,
3,4.0,,4.3,4.31,4.225,47,38,85,0,13,0,30,0.0,43.0,,,,32.0,18.0,8.867,75.76646026,,,,,,0.0,3.0,11.0,27.27272727,46.34003894,,
3,4.0,,4.0,4.15,4.125,68,93,161,5,52,37,47,42.0,99.0,10.4,1.27027027,2.357142857,45.0,26.0,7.898,98.59665781,6.0,3.0,1.285,,0.0,0.0,6.0,25.0,24.0,43.17107789,,
3,4.0,,4.0,4.09,3.975,36,91,127,0,0,0,47,0.0,47.0,,,,,,,,,,,,,0.0,2.0,24.0,8.333333333,20.36380788,,
3,4.0,,3.6,3.785,3.7,31,72,103,0,14,0,41,0.0,55.0,,,,18.0,0.0,3.555,,,,,,,0.0,1.0,19.0,5.263157895,12.91399246,,
3,3.0,3.0,3.4,3.775,3.5,26,41,67,0,12,0,44,0.0,56.0,,,,,,,,,,,,,0.0,2.0,11.0,18.18181818,33.72984922,,
3,3.0,,3.4,3.65,3.35,0,19,19,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.3,3.6,3.275,7,40,47,0,0,0,18,0.0,18.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,3.0,,3.4,3.405,3.05,11,40,51,0,0,0,25,0.0,25.0,,,,,,,,,,,,,0.0,1.0,14.0,7.142857143,16.44594504,,
3,3.0,,3.4,3.395,2.925,0,41,41,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0.0,2.0,16.0,12.5,28.1853569,,
3,3.0,,3.5,3.31,2.675,0,14,14,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,1.8,1.99,1.25,0,15,15,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
6,6.0,7.0,5.0,4.99,5.0,78,105,183,25,67,42,79,67.0,146.0,2.68,1.880952381,2.179104478,115.0,23.0,28.236,45.16309366,32.0,4.0,7.399,27.89287339,2.0,50.0,13.0,25.0,52.0,68.55481924,,
5,6.0,6.0,5.0,4.935,4.925,50,67,117,15,32,31,48,46.0,80.0,2.133333333,1.548387097,1.739130435,32.0,19.0,7.705,84.29546204,32.0,9.0,9.249,51.33984049,6.0,66.66666667,7.0,16.0,43.75,60.66589889,,
7,6.0,6.0,5.0,4.77,4.75,93,144,237,59,0,83,0,142.0,0.0,0.0,0.0,0.0,,,,,170.0,63.0,53.358,60.68890445,34.0,53.96825397,27.0,36.0,75.0,82.20933572,,
6,6.0,,5.0,4.835,4.925,59,77,136,18,60,19,70,37.0,130.0,3.333333333,3.684210526,3.513513514,95.0,26.0,22.835,54.8039519,26.0,12.0,6.4,87.07827766,8.0,66.66666667,8.0,23.0,34.7826087,58.20452229,,
5,5.0,5.0,5.0,4.95,4.95,32,42,74,4,43,18,39,22.0,82.0,10.75,2.166666667,3.727272727,54.0,25.0,12.466,75.26019458,4.0,2.0,0.66,,2.0,100.0,7.0,12.0,58.33333333,67.28954548,,
5,5.0,5.0,5.0,4.84,4.75,52,69,121,0,36,9,55,9.0,91.0,,6.111111111,10.11111111,47.0,11.0,11.048,50.74723857,,,,,,0.0,8.0,20.0,40.0,53.16496295,,
7,5.0,5.0,4.7,4.49,4.25,66,98,164,31,41,40,33,71.0,74.0,1.322580645,0.825,1.042253521,55.0,30.0,13.902,78.35773757,106.0,27.0,34.627,41.68604434,17.0,62.96296296,10.0,25.0,40.0,58.07965571,,
6,5.0,5.0,5.0,4.845,4.775,35,56,91,12,30,35,73,47.0,103.0,2.5,2.085714286,2.191489362,40.0,25.0,9.966,85.08685962,52.0,11.0,17.364,33.55519899,8.0,72.72727273,8.0,17.0,47.05882353,62.07123269,,
6,5.0,,4.9,4.815,4.775,34,52,86,9,36,23,38,32.0,74.0,4.0,1.652173913,2.3125,53.0,17.0,12.398,60.89383436,32.0,14.0,10.636,66.35430211,11.0,78.57142857,6.0,14.0,42.85714286,59.42631676,,
5,5.0,5.0,4.7,4.685,4.85,125,179,304,39,79,75,92,114.0,171.0,2.025641026,1.226666667,1.5,76.0,45.0,13.246,100.0,43.0,8.0,8.276,51.03521835,5.0,62.5,23.0,42.0,54.76190476,69.05022564,,
5,5.0,,5.0,4.755,4.775,38,40,78,0,24,0,32,0.0,56.0,,,,50.0,9.0,13.413,40.2764404,,,,,,0.0,7.0,10.0,70.0,72.85443041,,
5,5.0,,4.7,4.65,4.775,28,44,72,8,29,15,38,23.0,67.0,3.625,2.533333333,2.913043478,31.0,13.0,6.662,74.13345992,23.0,10.0,7.358,68.08074615,3.0,30.0,3.0,11.0,27.27272727,38.30527432,,
5,5.0,,5.0,4.83,4.75,55,127,182,0,43,17,67,17.0,110.0,,3.941176471,6.470588235,50.0,6.0,11.87,33.93765034,,,,,,0.0,10.0,29.0,34.48275862,47.18820675,,
5,5.0,,4.9,4.73,4.75,50,58,108,4,39,26,53,30.0,92.0,9.75,2.038461538,3.066666667,57.0,12.0,13.907,46.70888949,8.0,0.0,1.32,,0.0,0.0,4.0,19.0,21.05263158,28.72678801,,
5,5.0,,4.7,4.77,4.7,55,68,123,0,50,0,90,0.0,140.0,,,,49.0,12.0,9.889,56.82694238,,,,,,0.0,5.0,22.0,22.72727273,30.3839011,,
5,5.0,,4.7,4.67,4.65,139,204,343,26,92,71,130,97.0,222.0,3.538461538,1.830985915,2.288659794,121.0,63.0,28.644,79.18054834,61.0,27.0,17.689,74.58464085,17.0,62.96296296,17.0,49.0,34.69387755,45.34510074,,
5,5.0,,4.7,4.71,4.55,31,43,74,0,23,0,39,0.0,62.0,,,,32.0,4.0,7.828,34.16411535,,,,,,0.0,4.0,13.0,30.76923077,39.48250811,,
5,5.0,,4.7,4.7,4.55,44,60,104,17,46,38,55,55.0,101.0,2.705882353,1.447368421,1.836363636,63.0,39.0,13.366,92.37298281,20.0,2.0,4.112,,1.0,50.0,9.0,15.0,60.0,73.69097819,,
5,4.0,,4.4,4.235,3.925,37,49,86,2,23,8,28,10.0,51.0,11.5,3.5,5.1,35.0,4.0,9.335,30.63423056,2.0,2.0,0.404,,1.0,50.0,2.0,12.0,16.66666667,24.52900722,,
4,5.0,,4.6,4.665,4.925,54,64,118,12,35,23,29,35.0,64.0,2.916666667,1.260869565,1.828571429,67.0,28.0,15.571,70.85555207,56.0,16.0,19.218,44.4318571,9.0,56.25,8.0,17.0,47.05882353,66.54872461,,
4,5.0,,5.0,4.745,4.625,34,45,79,15,33,30,37,45.0,70.0,2.2,1.233333333,1.555555556,38.0,22.0,8.444,86.86192309,36.0,8.0,10.424,41.03447224,5.0,62.5,9.0,13.0,69.23076923,74.80487345,,
4,2.0,,4.7,4.725,4.575,92,127,219,0,90,0,132,0.0,222.0,,,,136.0,37.0,30.902,56.39632227,,,,,,0.0,15.0,32.0,46.875,59.88021812,,
3,4.0,,4.3,4.52,4.525,8,30,38,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,1.0,8.0,12.5,31.38694133,,
3,4.0,,4.3,4.605,4.425,25,46,71,0,4,0,28,0.0,32.0,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,4.0,,4.4,4.445,4.325,56,74,130,0,21,0,45,0.0,66.0,,,,3.0,1.0,0.321,,,,,,,0.0,4.0,21.0,19.04761905,30.06899331,,
3,3.0,3.0,4.4,4.52,4.25,7,23,30,0,0,0,8,0.0,8.0,,,,,,,,,,,,,0.0,1.0,6.0,16.66666667,34.89260531,,
3,4.0,,4.3,4.145,3.925,70,106,176,0,43,0,86,0.0,129.0,,,,78.0,14.0,19.024,42.54499978,,,,,,0.0,1.0,28.0,3.571428571,0.0,,
3,4.0,,3.7,4.11,3.925,0,32,32,0,0,0,10,0.0,10.0,,,,,,,,,,,,,0.0,3.0,7.0,42.85714286,47.81267115,,
3,4.0,3.0,3.714285714,3.75,3.85,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.4,4.3,4.0,6,46,52,0,0,0,14,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,11.0,0.0,,,
3,3.0,,3.714285714,3.607142857,4.0,0,11,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.285714286,4.264285714,3.85,0,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,
3,4.0,,4.4,4.28,3.8,0,64,64,0,0,0,10,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,16.0,0.0,,,
3,3.0,,3.285714286,3.521428571,3.15,0,17,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,3.0,3.0,3.0,0,12,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,2.857142857,2.9,2.3,0,13,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,
3,2.0,2.0,3.4,3.485,2.975,31,44,75,0,0,0,30,0.0,30.0,0.0,0.0,0.0,37.0,3.0,10.402,23.74526697,,,,,,0.0,1.0,13.0,7.692307692,19.4232627,,
7,7.0,,5.0,5.0,5.0,42,54,96,27,47,47,44,74.0,91.0,1.740740741,0.936170213,1.22972973,76.0,36.0,19.899,71.09382,77.0,26.0,25.84,52.89348964,23.0,88.46153846,7.0,17.0,41.17647059,61.02626363,,
7,7.0,,5.0,4.955,5.0,43,45,88,44,36,43,26,87.0,62.0,0.818181818,0.604651163,0.712643678,58.0,19.0,13.608,61.51775115,90.0,19.0,27.324,37.09846943,16.0,84.21052632,9.0,16.0,56.25,77.71232011,,
7,7.0,,5.0,4.865,4.875,59,69,128,40,43,29,45,69.0,88.0,1.075,1.551724138,1.275362319,76.0,31.0,19.008,67.11039897,105.0,36.0,35.479,53.28782262,24.0,66.66666667,13.0,20.0,65.0,83.38052364,,
6,6.0,,5.0,4.805,4.675,25,30,55,12,28,20,18,32.0,46.0,2.333333333,0.9,1.4375,47.0,12.0,12.146,50.52141622,35.0,8.0,10.492,40.76904203,7.0,87.5,4.0,9.0,44.44444444,66.10665253,,
5,5.0,,5.0,4.955,4.925,22,40,62,0,28,4,48,4.0,76.0,,12.0,19.0,51.0,5.0,12.34,29.5763566,,,,,,0.0,7.0,10.0,70.0,78.03168069,,
5,6.0,,5.0,4.85,4.75,38,50,88,7,17,21,27,28.0,44.0,2.428571429,1.285714286,1.571428571,,,,,7.0,1.0,1.155,,0.0,0.0,9.0,13.0,69.23076923,90.97180753,,
5,5.0,,5.0,4.91,4.925,32,44,76,15,32,14,46,29.0,78.0,2.133333333,3.285714286,2.689655172,51.0,14.0,12.095,55.32078226,23.0,7.0,6.138,58.9442892,2.0,28.57142857,5.0,12.0,41.66666667,65.22570516,,
5,5.0,,5.0,4.805,4.675,57,75,132,28,51,29,50,57.0,101.0,1.821428571,1.724137931,1.771929825,114.0,36.0,28.018,58.69937481,45.0,8.0,12.445,34.10053648,8.0,100.0,9.0,19.0,47.36842105,60.20800913,,
5,5.0,,5.0,4.805,4.675,35,57,92,0,31,0,37,0.0,68.0,,,,10.0,2.0,1.26,,,,,,,0.0,4.0,17.0,23.52941177,39.13912763,,
5,5.0,,4.7,4.7,4.575,44,69,113,35,36,50,46,85.0,82.0,1.028571429,0.92,0.964705882,84.0,34.0,21.069,66.71595818,115.0,26.0,37.936,36.53704043,21.0,80.76923077,2.0,17.0,11.76470588,26.10830207,,
4,5.0,,4.7,4.76,4.6,27,38,65,0,24,0,49,0.0,73.0,,,,,,,,,,,,,0.0,2.0,13.0,15.38461539,27.07828191,,
3,4.0,5.0,5.0,4.955,4.925,12,22,34,0,0,0,25,0.0,25.0,,,,,,,,,,,,,0.0,2.0,8.0,25.0,42.68017386,,
3,4.0,5.0,5.0,4.88,4.85,23,34,57,0,20,0,34,0.0,54.0,,,,21.0,0.0,4.887,,,,,,,0.0,3.0,10.0,30.0,52.6950547,,
5,4.0,,4.7,4.79,4.65,32,59,91,17,45,32,58,49.0,103.0,2.647058824,1.8125,2.102040816,72.0,30.0,16.481,71.33615308,46.0,9.0,13.091,36.65705385,4.0,44.44444444,8.0,15.0,53.33333333,63.82274105,,
5,4.0,,4.7,4.6,4.4,27,29,56,0,35,10,34,10.0,69.0,,3.4,6.9,55.0,14.0,13.212,52.59687588,,,,,,0.0,5.0,10.0,50.0,63.60369113,,
4,4.0,4.0,4.7,4.775,4.675,19,32,51,0,31,13,31,13.0,62.0,,2.384615385,4.769230769,46.0,12.0,11.359,52.5053909,,,,,,0.0,0.0,8.0,0.0,,,
4,4.0,4.0,4.7,4.67,4.5,30,42,72,4,31,7,41,11.0,72.0,7.75,5.857142857,6.545454545,90.0,12.0,24.104,33.62187865,6.0,2.0,1.064,,1.0,50.0,3.0,11.0,27.27272727,41.19899193,,
4,4.0,,4.7,4.595,4.425,22,37,59,0,28,0,42,0.0,70.0,,,,32.0,7.0,7.129,50.34207476,,,,,,0.0,3.0,8.0,37.5,53.69486161,,
4,4.0,,4.4,4.4,4.0,34,37,71,0,34,0,50,0.0,84.0,,,,58.0,2.0,14.189,14.27588428,,,,,,0.0,2.0,13.0,15.38461539,36.71586503,,
4,4.0,,4.4,4.385,3.975,53,70,123,0,32,0,54,0.0,86.0,,,,35.0,12.0,7.919,64.41065795,,,,,,0.0,0.0,17.0,0.0,,,
4,4.0,,4.7,4.19,3.9,19,37,56,0,25,2,33,2.0,58.0,,16.5,29.0,53.0,5.0,12.939,28.70271937,,,,,,0.0,2.0,10.0,20.0,38.82497537,,
4,4.0,,3.8,4.04,3.8,35,73,108,0,20,0,47,0.0,67.0,,,,60.0,4.0,14.63,22.91623275,,,,,,0.0,6.0,23.0,26.08695652,39.97548819,,
3,4.0,,4.7,4.715,4.525,22,39,61,0,24,0,66,0.0,90.0,,,,49.0,10.0,12.802,44.06629289,,,,,,0.0,1.0,13.0,7.692307692,18.57990925,,
3,3.0,,5.0,4.85,,0,10,10,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.25,4.325,,0,14,14,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,
3,3.0,,4.0,4.2625,,0,22,22,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,8.0,12.5,22.77353004,,
3,3.0,3.0,4.4,4.46,4.2,0,50,50,0,0,0,12,0.0,12.0,,,,,,,,,,,,,0.0,1.0,12.0,8.333333333,25.3199704,,
3,3.0,,3.8,3.92,3.3,0,18,18,0,0,0,8,0.0,8.0,,,,,,,,,,,,,0.0,4.0,9.0,44.44444444,60.98112767,,
3,3.0,,3.8,3.905,3.275,6,33,39,0,0,0,19,0.0,19.0,,,,,,,,,,,,,0.0,1.0,12.0,8.333333333,25.3199704,,
3,2.0,2.0,3.7,3.765,3.125,26,29,55,0,14,0,21,0.0,35.0,,,,37.0,2.0,9.653,18.9486988,,,,,,0.0,2.0,8.0,25.0,38.82497537,,
6,6.0,,5.0,5.0,5.0,55,85,140,27,186,34,107,61.0,293.0,6.888888889,3.147058824,4.803278689,232.0,32.0,45.829,41.24168363,61.0,33.0,17.048,89.13113714,23.0,69.6969697,3.0,26.0,11.53846154,,,
6,6.0,7.0,5.0,4.975,4.958333333,81,114,195,74,113,42,129,116.0,242.0,1.527027027,3.071428571,2.086206897,137.0,61.0,28.952,77.3338968,106.0,49.0,29.746,79.06523549,34.0,69.3877551,1.0,33.0,3.03030303,,,
6,5.0,6.0,4.65,4.3475,4.154166667,60,164,224,14,95,35,166,49.0,261.0,6.785714286,4.742857143,5.326530612,113.0,22.0,24.74,47.53449453,21.0,14.0,5.667,100.0,12.0,85.71428571,4.0,37.0,10.81081081,,,
6,5.0,6.0,4.4,4.3425,4.145833333,174,419,593,77,193,207,263,284.0,456.0,2.506493506,1.270531401,1.605633803,155.0,34.0,34.205,50.69880998,193.0,56.0,54.899,53.53632088,40.0,71.42857143,2.0,124.0,1.612903226,,,
5,5.0,6.0,5.0,5.0,5.0,38,56,94,7,118,22,82,29.0,200.0,16.85714286,3.727272727,6.896551724,94.0,7.0,16.233,30.75602763,7.0,6.0,1.229,,5.0,83.33333333,3.0,20.0,15.0,,,
5,5.0,6.0,5.0,4.8875,4.8125,75,118,193,3,112,11,152,14.0,264.0,37.33333333,13.81818182,18.85714286,62.0,11.0,10.662,51.796265,3.0,3.0,0.569,,0.0,0.0,0.0,39.0,0.0,,,
5,5.0,,4.6,4.2575,4.6625,19,47,66,0,24,0,47,0.0,71.0,,,,50.0,6.0,13.103,31.92901189,,,,,,0.0,3.0,13.0,23.07692308,,,
5,5.0,,4.6,4.1825,4.6625,25,44,69,0,78,2,73,2.0,151.0,,36.5,75.5,45.0,6.0,9.464,38.93388536,,,,,,0.0,0.0,10.0,0.0,,,
5,5.0,,4.65,4.28,4.091666667,36,57,93,1,32,9,39,10.0,71.0,32.0,4.333333333,7.1,68.0,10.0,17.144,37.02986058,2.0,1.0,0.33,,1.0,100.0,1.0,15.0,6.666666667,,,
5,5.0,,4.65,4.275,4.05,59,165,224,26,70,67,222,93.0,292.0,2.692307692,3.313432836,3.139784946,123.0,29.0,25.678,54.54995154,81.0,40.0,23.073,82.1651609,27.0,67.5,3.0,32.0,9.375,,,
5,5.0,,4.4,4.145,3.908333333,50,92,142,26,236,42,130,68.0,366.0,9.076923077,3.095238095,5.382352941,119.0,29.0,26.36,53.73907301,45.0,26.0,11.375,100.0,17.0,65.38461539,1.0,23.0,4.347826087,,,
4,5.0,,4.9,4.7925,4.779166667,29,52,81,0,88,0,67,0.0,155.0,,,,64.0,5.0,7.228,41.0134645,,,,,,0.0,0.0,17.0,0.0,,,
4,5.0,,5.0,4.7,4.725,40,69,109,0,74,0,110,0.0,184.0,,,,37.0,0.0,5.859,0.0,,,,,,0.0,0.0,17.0,0.0,,,
4,5.0,,4.65,4.46,4.291666667,29,47,76,0,33,2,76,2.0,109.0,,38.0,54.5,36.0,3.0,7.636,29.00534076,,,,,,0.0,1.0,13.0,7.692307692,,,
5,4.0,,3.8,4.025,4.2,29,75,104,1,30,30,72,31.0,102.0,30.0,2.4,3.290322581,80.0,15.0,19.532,43.62825421,3.0,1.0,0.495,,0.0,0.0,1.0,18.0,5.555555556,,,
5,4.0,4.0,3.5,3.375,3.916666667,121,174,295,140,563,205,705,345.0,1268.0,4.021428571,3.43902439,3.675362319,680.0,169.0,150.847,54.30046423,256.0,111.0,73.071,74.30846337,98.0,88.28828829,0.0,50.0,0.0,,,
4,4.0,,4.45,4.53,4.533333333,31,65,96,0,44,0,51,0.0,95.0,,,,,,,,,,,,,0.0,0.0,22.0,0.0,,,
4,4.0,,3.7,3.72,3.966666667,46,63,109,13,154,11,208,24.0,362.0,11.84615385,18.90909091,15.08333333,85.0,11.0,19.197,36.63341183,29.0,13.0,8.056,77.83795191,12.0,92.30769231,1.0,12.0,8.333333333,,,
4,4.0,,3.9,3.9725,3.9375,40,44,84,0,39,0,83,0.0,122.0,,,,,,,,,,,,,0.0,0.0,16.0,0.0,,,
4,4.0,,4.2,4.1175,3.779166667,48,65,113,0,67,0,106,0.0,173.0,,,,10.0,2.0,1.165,,,,,,,0.0,0.0,20.0,0.0,,,
3,4.0,,4.35,4.5975,4.729166667,43,75,118,0,159,0,174,0.0,333.0,,,,63.0,1.0,11.668,9.430582137,,,,,,0.0,0.0,22.0,0.0,,,
3,4.0,,4.55,4.5725,4.545833333,21,44,65,0,7,0,61,0.0,68.0,,,,,,,,,,,,,0.0,0.0,12.0,0.0,,,
3,4.0,,4.35,4.0575,4.270833333,13,55,68,0,0,0,29,0.0,29.0,,,,,,,,,,,,,0.0,1.0,24.0,4.166666667,,,
3,4.0,,4.15,4.075,4.25,28,45,73,0,41,0,97,0.0,138.0,,,,7.0,0.0,0.749,,,,,,,0.0,0.0,13.0,0.0,,,
3,4.0,,4.0,4.21,4.241666667,24,46,70,0,43,0,50,0.0,93.0,,,,40.0,2.0,7.195,23.17069326,,,,,,0.0,3.0,11.0,27.27272727,,,
3,4.0,,4.55,4.3475,4.229166667,41,77,118,0,19,0,112,0.0,131.0,,,,2.0,0.0,0.214,,,,,,,0.0,2.0,21.0,9.523809524,,,
3,4.0,,4.1,4.22,4.158333333,0,40,40,0,0,0,32,0.0,32.0,,,,,,,,,,,,,0.0,0.0,14.0,0.0,,,
3,4.0,,4.3,4.193333333,4.022222222,0,34,34,0,0,0,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,15.0,0.0,,,
3,4.0,,4.15,4.295,3.908333333,0,43,43,0,0,0,41,0.0,41.0,,,,,,,,,,,,,0.0,0.0,16.0,0.0,,,
3,4.0,,3.75,4.0075,3.804166667,22,45,67,0,48,0,67,0.0,115.0,,,,38.0,4.0,5.184,43.74962456,,,,,,0.0,0.0,13.0,0.0,,,
3,4.0,,3.65,3.9125,3.720833333,25,62,87,0,22,0,37,0.0,59.0,,,,13.0,0.0,2.861,,,,,,,0.0,2.0,17.0,11.76470588,,,
3,4.0,,3.55,3.4575,3.070833333,7,36,43,0,0,0,13,0.0,13.0,,,,,,,,,,,,,0.0,0.0,10.0,0.0,,,
4,3.0,3.0,3.35,3.16,3.225,25,56,81,0,27,0,45,0.0,72.0,,,,33.0,7.0,8.229,46.32192471,,,,,,0.0,0.0,16.0,0.0,,,
4,3.0,3.0,2.95,2.8175,3.195833333,12,48,60,0,3,0,34,0.0,37.0,,,,,,,,,,,,,0.0,0.0,14.0,0.0,,,
